ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.672514619883041,0.7713709677419355,0.3170731707317073,0.2814999994419149,0.19696969696969696,0.8125,0.6580645161290323,0.19029944406871036
0.5555555555555556,0.5709677419354838,0.19148936170212766,0.06860857086514664,0.11538461538461539,0.5625,0.5548387096774193,0.18306494046189256
0.8011695906432749,0.6963709677419355,0.31999999999999995,0.24243852281924516,0.23529411764705882,0.5,0.832258064516129,0.2306253271155362
0.4619883040935672,0.7354838709677419,0.23333333333333334,0.17560745491871574,0.1346153846153846,0.875,0.41935483870967744,0.1601575741336953
0.6374269005847953,0.7150496562261268,0.27906976744186046,0.20477617317775726,0.17391304347826086,0.7058823529411765,0.6298701298701299,0.19950247881703778
0.5321637426900585,0.697983870967742,0.24528301886792453,0.18415018415027623,0.14444444444444443,0.8125,0.5032258064516129,0.16788467820274042
0.7719298245614035,0.6000000000000001,0.20408163265306123,0.09730281374224148,0.15151515151515152,0.3125,0.8193548387096774,0.23067537402088978
0.6257309941520468,0.7592741935483871,0.27272727272727276,0.2140586703908568,0.16666666666666666,0.75,0.6129032258064516,0.17888799139616396
0.672514619883041,0.7056451612903225,0.28205128205128205,0.21715349664228836,0.1774193548387097,0.6875,0.6709677419354839,0.19999926254678196
0.7251461988304093,0.687929717341482,0.27692307692307694,0.1838993955502989,0.1875,0.5294117647058824,0.7467532467532467,0.20450714004815163
0.7309941520467836,0.5665322580645161,0.17857142857142858,0.059641282809136734,0.125,0.3125,0.7741935483870968,0.2237928339820717
0.7076023391812866,0.694758064516129,0.2647058823529412,0.18047556947667523,0.17307692307692307,0.5625,0.7225806451612903,0.20297272076954798
0.6432748538011696,0.7495967741935484,0.26506024096385544,0.1946115493551247,0.16417910447761194,0.6875,0.6387096774193548,0.1900723254691675
0.5672514619883041,0.6935483870967742,0.2745098039215686,0.23909101136630864,0.16279069767441862,0.875,0.535483870967742,0.18054788364278235
0.8245614035087719,0.6424751718869366,0.28571428571428564,0.19442102063015018,0.24,0.35294117647058826,0.8766233766233766,0.24163437318008402
0.6081871345029239,0.6951612903225807,0.26373626373626374,0.201626451157708,0.16,0.75,0.5935483870967742,0.18978827888419664
0.6608187134502924,0.7298387096774194,0.2926829268292683,0.2402519275442564,0.18181818181818182,0.75,0.6516129032258065,0.18043120951067088
0.7251461988304093,0.6310483870967741,0.27692307692307694,0.19608445067628175,0.1836734693877551,0.5625,0.7419354838709677,0.195726936401948
0.5321637426900585,0.6786290322580645,0.2592592592592593,0.21716889487420235,0.15217391304347827,0.875,0.4967741935483871,0.1683213208768487
0.7894736842105263,0.7887700534759359,0.35714285714285715,0.28519544930513663,0.2564102564102564,0.5882352941176471,0.8116883116883117,0.21936938279522197
0.6432748538011696,0.7512096774193548,0.26506024096385544,0.1946115493551247,0.16417910447761194,0.6875,0.6387096774193548,0.18485202231934222
0.5906432748538012,0.6411290322580645,0.23913043478260868,0.15715463927342804,0.14473684210526316,0.6875,0.5806451612903226,0.1718638775122347
0.49122807017543857,0.6133064516129033,0.20183486238532114,0.09265693591066196,0.11827956989247312,0.6875,0.47096774193548385,0.17209593021939443
0.7368421052631579,0.657258064516129,0.26229508196721313,0.17280552986543496,0.17777777777777778,0.5,0.7612903225806451,0.22078596057365069
0.5906432748538012,0.6810542398777693,0.2708333333333333,0.20173924525873355,0.16455696202531644,0.7647058823529411,0.5714285714285714,0.17660817118855324
0.49122807017543857,0.7318548387096774,0.2434782608695652,0.19265280335177112,0.1414141414141414,0.875,0.45161290322580644,0.16887934666430462
0.7192982456140351,0.6919354838709677,0.2727272727272727,0.1907835434129913,0.18,0.5625,0.7354838709677419,0.2020040032049785
0.6549707602339181,0.7237903225806451,0.2716049382716049,0.2034513352312734,0.16923076923076924,0.6875,0.6516129032258065,0.2051342591709095
0.8947368421052632,0.5600806451612904,0.18181818181818182,0.15699711411883413,0.3333333333333333,0.125,0.9741935483870968,0.2883894893123223
0.5964912280701754,0.6825821237585943,0.25806451612903225,0.17480754450681227,0.15789473684210525,0.7058823529411765,0.5844155844155844,0.175398110448027
0.6023391812865497,0.7899193548387097,0.2765957446808511,0.22987407764095524,0.16666666666666666,0.8125,0.5806451612903226,0.18602900615514945
0.47368421052631576,0.5673387096774194,0.1964285714285714,0.08164451367301556,0.11458333333333333,0.6875,0.45161290322580644,0.16124300280711723
0.5146198830409356,0.6576612903225807,0.23853211009174308,0.17328968929856625,0.13978494623655913,0.8125,0.4838709677419355,0.1736717864897629
0.7368421052631579,0.6709677419354839,0.2857142857142857,0.2070089489891367,0.19148936170212766,0.5625,0.7548387096774194,0.20777061912329353
0.6491228070175439,0.6424751718869366,0.25,0.1514027921995849,0.15873015873015872,0.5882352941176471,0.6558441558441559,0.18720314613864547
0.47953216374269003,0.7415322580645161,0.2393162393162393,0.18579928982841598,0.13861386138613863,0.875,0.43870967741935485,0.16326875609620065
0.6198830409356725,0.5987903225806451,0.21686746987951808,0.1123406595164935,0.13432835820895522,0.5625,0.6258064516129033,0.1788290177498897
0.5730994152046783,0.7270161290322581,0.26262626262626265,0.2102891243709734,0.1566265060240964,0.8125,0.5483870967741935,0.17032320633877687
0.783625730994152,0.6846774193548386,0.3018867924528302,0.22130061438083287,0.21621621621621623,0.5,0.8129032258064516,0.22553507798068692
0.5497076023391813,0.689457601222307,0.2524271844660194,0.1739566947057347,0.1511627906976744,0.7647058823529411,0.525974025974026,0.19303271885988313
0.5321637426900585,0.6588709677419355,0.23076923076923075,0.15131418558090154,0.13636363636363635,0.75,0.5096774193548387,0.17441028700614625
0.4853801169590643,0.5608870967741936,0.19999999999999998,0.08898283133622686,0.11702127659574468,0.6875,0.4645161290322581,0.16615040321839847
0.7894736842105263,0.7129032258064516,0.3333333333333333,0.26297000932891873,0.23684210526315788,0.5625,0.8129032258064516,0.20980769192688692
0.42105263157894735,0.6810483870967741,0.22047244094488186,0.15206368830455433,0.12612612612612611,0.875,0.3741935483870968,0.1645300125733391
0.5263157894736842,0.6390374331550802,0.22857142857142856,0.12714801609304413,0.13636363636363635,0.7058823529411765,0.5064935064935064,0.17098500928204588
0.6783625730994152,0.6935483870967741,0.26666666666666666,0.18922038076145198,0.1694915254237288,0.625,0.6838709677419355,0.19814478207175992
0.5847953216374269,0.6782258064516129,0.25263157894736843,0.18560638737621632,0.1518987341772152,0.75,0.567741935483871,0.1798986445954534
0.5380116959064327,0.691532258064516,0.23300970873786406,0.15503109902642903,0.13793103448275862,0.75,0.5161290322580645,0.17138282368248428
0.4269005847953216,0.6266129032258064,0.2096774193548387,0.12050281880303766,0.12037037037037036,0.8125,0.3870967741935484,0.14654692648171685
0.6783625730994152,0.6818181818181819,0.2857142857142857,0.20619646510758757,0.18333333333333332,0.6470588235294118,0.6818181818181818,0.19773072221375454
