ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.7017543859649122,0.7084677419354839,0.30136986301369867,0.24138377955500254,0.19298245614035087,0.6875,0.7032258064516129,0.1981269911366731
0.5847953216374269,0.6806451612903226,0.23655913978494625,0.1531826459872977,0.14285714285714285,0.6875,0.5741935483870968,0.16925003140230013
0.6842105263157895,0.665725806451613,0.2702702702702703,0.19396693091229955,0.1724137931034483,0.625,0.6903225806451613,0.1910546643777085
0.7777777777777778,0.7004032258064516,0.2962962962962963,0.2146693953705459,0.21052631578947367,0.5,0.8064516129032258,0.19936584221195164
0.5146198830409356,0.6252864782276546,0.22429906542056074,0.11948734678589161,0.13333333333333333,0.7058823529411765,0.4935064935064935,0.15973463426661233
0.7017543859649122,0.6100806451612903,0.2153846153846154,0.10726209023748923,0.14285714285714285,0.4375,0.7290322580645161,0.19952752610840693
0.7017543859649122,0.6258064516129033,0.2608695652173913,0.17545803792270598,0.16981132075471697,0.5625,0.7161290322580646,0.18849040600344255
0.7602339181286549,0.7241935483870967,0.30508474576271183,0.23033742479675984,0.20930232558139536,0.5625,0.7806451612903226,0.19036953232703227
0.7660818713450293,0.7217741935483871,0.31034482758620685,0.2365232057920493,0.21428571428571427,0.5625,0.7870967741935484,0.20490002588688747
0.5321637426900585,0.6688311688311688,0.2452830188679245,0.1624320023767881,0.14606741573033707,0.7647058823529411,0.5064935064935064,0.16685046929992026
0.8713450292397661,0.6536290322580645,0.3125,0.24153225806451614,0.3125,0.3125,0.9290322580645162,0.221609542235758
0.7368421052631579,0.6850806451612903,0.2857142857142857,0.2070089489891367,0.19148936170212766,0.5625,0.7548387096774194,0.18907656191880853
0.9064327485380117,0.6354838709677418,0.38461538461538464,0.34781317284681784,0.5,0.3125,0.967741935483871,0.26664213013549226
0.7076023391812866,0.5447580645161291,0.16666666666666666,0.04056233132382342,0.11363636363636363,0.3125,0.7483870967741936,0.18866156477432675
0.7309941520467836,0.5427807486631017,0.20689655172413793,0.08807394959786152,0.14634146341463414,0.35294117647058826,0.7727272727272727,0.2152405380677218
0.672514619883041,0.6669354838709677,0.22222222222222224,0.11810634358539426,0.14285714285714285,0.5,0.6903225806451613,0.190726511599962
0.5847953216374269,0.6560483870967742,0.23655913978494625,0.1531826459872977,0.14285714285714285,0.6875,0.5741935483870968,0.17171380679925308
0.7426900584795322,0.6108870967741936,0.21428571428571425,0.10707690774105479,0.15,0.375,0.7806451612903226,0.19947942986478145
0.8128654970760234,0.635483870967742,0.2727272727272727,0.18342349468441307,0.21428571428571427,0.375,0.8580645161290322,0.2069898747044215
0.783625730994152,0.6440030557677616,0.2745098039215686,0.17725809834709097,0.20588235294117646,0.4117647058823529,0.8246753246753247,0.21275540189822928
0.783625730994152,0.805241935483871,0.3728813559322034,0.3229054615540946,0.2558139534883721,0.6875,0.7935483870967742,0.20265360249095704
0.8187134502923976,0.6326612903225807,0.24390243902439027,0.15123040806486115,0.2,0.3125,0.8709677419354839,0.22473975768002666
0.7719298245614035,0.6653225806451613,0.29090909090909095,0.20822258128417137,0.20512820512820512,0.5,0.8,0.19665050767708708
0.6374269005847953,0.6241935483870967,0.225,0.12496819952742505,0.140625,0.5625,0.6451612903225806,0.19001941889213858
0.3742690058479532,0.6195569136745607,0.21897810218978103,0.13115920367880068,0.125,0.8823529411764706,0.3181818181818182,0.14923517786641693
