ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.7602339181286549,0.7935483870967742,0.3492063492063492,0.296967094547313,0.23404255319148937,0.6875,0.7677419354838709,0.20292443726862677
0.5263157894736842,0.6133064516129032,0.19801980198019803,0.08220221412397645,0.11764705882352941,0.625,0.5161290322580645,0.15453842847400187
0.7251461988304093,0.6975806451612904,0.27692307692307694,0.19608445067628175,0.1836734693877551,0.5625,0.7419354838709677,0.20944628286692793
0.631578947368421,0.7322580645161291,0.27586206896551724,0.2182933264540519,0.16901408450704225,0.75,0.6193548387096774,0.16581247062460736
0.5146198830409356,0.7184873949579831,0.26548672566371684,0.21489710970985654,0.15625,0.8823529411764706,0.474025974025974,0.15069707224903983
0.695906432748538,0.6870967741935483,0.2777777777777778,0.20368339762396384,0.17857142857142858,0.625,0.7032258064516129,0.20261818145008798
0.45614035087719296,0.619758064516129,0.2184873949579832,0.13796500326923294,0.1262135922330097,0.8125,0.41935483870967744,0.13107617390679754
0.7251461988304093,0.7717741935483872,0.31884057971014496,0.2622983403388644,0.20754716981132076,0.6875,0.7290322580645161,0.17661862469721426
0.6900584795321637,0.7532258064516129,0.29333333333333333,0.2314614840384863,0.1864406779661017,0.6875,0.6903225806451613,0.19577578796897793
0.5321637426900585,0.6951871657754011,0.25925925925925924,0.19401392402333428,0.15384615384615385,0.8235294117647058,0.5,0.16236523049242915
0.8654970760233918,0.592741935483871,0.2580645161290323,0.18431012811308564,0.26666666666666666,0.25,0.9290322580645162,0.32911977792532876
0.6374269005847953,0.7104838709677419,0.2619047619047619,0.19027173494348126,0.16176470588235295,0.6875,0.632258064516129,0.18066397720550403
0.6491228070175439,0.780241935483871,0.2857142857142857,0.23130132722007055,0.17647058823529413,0.75,0.6387096774193548,0.17151722092425764
0.5614035087719298,0.6584677419354839,0.22680412371134023,0.13758347091687306,0.13580246913580246,0.6875,0.5483870967741935,0.15495709238313485
0.8596491228070176,0.6944232238349886,0.36842105263157887,0.29250896965085227,0.3333333333333333,0.4117647058823529,0.9090909090909091,0.2974323454678362
0.8421052631578947,0.614516129032258,0.22857142857142856,0.1419904585617662,0.21052631578947367,0.25,0.9032258064516129,0.3051378967504142
0.6842105263157895,0.7294354838709677,0.2894736842105263,0.22661918596843778,0.18333333333333332,0.6875,0.6838709677419355,0.1647931595485105
0.5906432748538012,0.6516129032258065,0.23913043478260868,0.15715463927342804,0.14473684210526316,0.6875,0.5806451612903226,0.15191020113380155
0.5672514619883041,0.6592741935483871,0.24489795918367344,0.17394179592951298,0.14634146341463414,0.75,0.5483870967741935,0.1628207072564206
0.847953216374269,0.7815126050420168,0.409090909090909,0.33851335433314783,0.3333333333333333,0.5294117647058824,0.8831168831168831,0.27424972220760235
0.8771929824561403,0.755241935483871,0.39999999999999997,0.33367757762015055,0.3684210526315789,0.4375,0.9225806451612903,0.28593876323256656
0.8011695906432749,0.6701612903225806,0.2916666666666667,0.20624448381126706,0.21875,0.4375,0.8387096774193549,0.23924248698909292
0.7368421052631579,0.6322580645161291,0.2857142857142857,0.2070089489891367,0.19148936170212766,0.5625,0.7548387096774194,0.2363044106312036
0.5087719298245614,0.6967741935483871,0.23636363636363636,0.16970465711073507,0.13829787234042554,0.8125,0.4774193548387097,0.1467024930256617
0.631578947368421,0.700916730328495,0.29213483146067415,0.23125802993211692,0.18055555555555555,0.7647058823529411,0.6168831168831169,0.1529215311335007
0.7368421052631579,0.7088709677419355,0.3076923076923077,0.24049563089567802,0.20408163265306123,0.625,0.7483870967741936,0.19488340965996298
0.7309941520467836,0.707258064516129,0.28125,0.20149086589750387,0.1875,0.5625,0.7483870967741936,0.21497507231754423
0.7134502923976608,0.7524193548387097,0.3098591549295775,0.25165055799072084,0.2,0.6875,0.7161290322580646,0.22174359733929971
0.7719298245614035,0.564516129032258,0.20408163265306123,0.09730281374224148,0.15151515151515152,0.3125,0.8193548387096774,0.25664641537136634
0.7777777777777778,0.677616501145913,0.2692307692307692,0.17053290638776122,0.2,0.4117647058823529,0.8181818181818182,0.22694739335710412
0.6491228070175439,0.8213709677419354,0.3181818181818182,0.29540096513938235,0.19444444444444445,0.875,0.6258064516129033,0.17821506981255866
0.6900584795321637,0.5459677419354838,0.1846153846153846,0.06285091001809297,0.12244897959183673,0.375,0.7225806451612903,0.19887630470372586
0.5614035087719298,0.6669354838709677,0.2424242424242424,0.1701109788207651,0.14457831325301204,0.75,0.5419354838709678,0.1495079071610714
0.631578947368421,0.7270161290322581,0.29213483146067415,0.2504679442832473,0.1780821917808219,0.8125,0.6129032258064516,0.16031367518930537
0.8771929824561403,0.6000763941940412,0.27586206896551724,0.2147668419525367,0.3333333333333333,0.23529411764705882,0.948051948051948,0.3273337981319446
0.783625730994152,0.7379032258064515,0.3508771929824561,0.28990196958624004,0.24390243902439024,0.625,0.8,0.20461006739563786
0.6432748538011696,0.6294354838709677,0.22784810126582278,0.12926666017053132,0.14285714285714285,0.5625,0.6516129032258065,0.19133316476322798
0.5614035087719298,0.6826612903225806,0.2424242424242424,0.1701109788207651,0.14457831325301204,0.75,0.5419354838709678,0.12957627158442828
0.7485380116959064,0.6979838709677418,0.2950819672131148,0.2184069891354803,0.2,0.5625,0.7677419354838709,0.22424135317238608
0.6666666666666666,0.7016806722689075,0.2784810126582279,0.19661271245309941,0.1774193548387097,0.6470588235294118,0.6688311688311688,0.21172518395725376
0.5380116959064327,0.7084677419354839,0.23300970873786406,0.15503109902642903,0.13793103448275862,0.75,0.5161290322580645,0.1418051657115261
0.4327485380116959,0.5435483870967741,0.18487394957983194,0.05590581871605439,0.10679611650485436,0.6875,0.4064516129032258,0.1240274427842693
0.6842105263157895,0.7330645161290323,0.2894736842105263,0.22661918596843778,0.18333333333333332,0.6875,0.6838709677419355,0.1805193492296501
0.5380116959064327,0.7205645161290322,0.2616822429906543,0.2207553859969222,0.15384615384615385,0.875,0.5032258064516129,0.1596699977612071
0.4853801169590643,0.6810542398777693,0.24137931034482757,0.16458904833006519,0.1414141414141414,0.8235294117647058,0.44805194805194803,0.13251888891903113
0.7251461988304093,0.6983870967741935,0.27692307692307694,0.19608445067628175,0.1836734693877551,0.5625,0.7419354838709677,0.22644460227917246
0.5087719298245614,0.6786290322580645,0.22222222222222218,0.13661383842411862,0.13043478260869565,0.75,0.4838709677419355,0.14965552177940178
0.7719298245614035,0.7685483870967742,0.33898305084745767,0.2766214431754272,0.23255813953488372,0.625,0.7870967741935484,0.20717562992434377
0.5964912280701754,0.6338709677419355,0.24175824175824173,0.16115917046760464,0.14666666666666667,0.6875,0.5870967741935483,0.15497175020333814
0.8362573099415205,0.6768525592055004,0.3333333333333333,0.2497388151854841,0.28,0.4117647058823529,0.8831168831168831,0.30354889952432174
