ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.6900584795321637,0.8254032258064516,0.345679012345679,0.32755423056259714,0.2153846153846154,0.875,0.6709677419354839,0.3008429123493818
0.4678362573099415,0.5935483870967743,0.20869565217391306,0.11131050860324554,0.12121212121212122,0.75,0.43870967741935485,0.23781678908144785
0.783625730994152,0.7104838709677419,0.3018867924528302,0.22130061438083287,0.21621621621621623,0.5,0.8129032258064516,0.3925452390907852
0.7543859649122807,0.7298387096774194,0.3,0.22430163347942092,0.20454545454545456,0.5625,0.7741935483870968,0.3292666636005683
0.40350877192982454,0.7020626432391138,0.23880597014925378,0.1836732750597269,0.13675213675213677,0.9411764705882353,0.34415584415584416,0.17632601570039527
0.6432748538011696,0.6584677419354837,0.2469135802469136,0.1620837034541655,0.15384615384615385,0.625,0.6451612903225806,0.2688670998850877
0.7543859649122807,0.6209677419354839,0.24999999999999994,0.15451253267297282,0.175,0.4375,0.7870967741935484,0.39007644862039326
0.7076023391812866,0.7875000000000001,0.32432432432432434,0.2787964582422311,0.20689655172413793,0.75,0.7032258064516129,0.2447771343789314
0.8771929824561403,0.7362903225806451,0.4324324324324324,0.36923136003733903,0.38095238095238093,0.5,0.9161290322580645,0.46867325849234664
0.5263157894736842,0.7215431627196334,0.2702702702702703,0.22214286238112876,0.1595744680851064,0.8823529411764706,0.487012987012987,0.17836373273189776
0.6549707602339181,0.6149193548387096,0.23376623376623376,0.13801341251326293,0.14754098360655737,0.5625,0.6645161290322581,0.29940836684343614
0.38011695906432746,0.6895161290322581,0.22058823529411764,0.16556104660155618,0.125,0.9375,0.3225806451612903,0.19849271236440832
0.7426900584795322,0.8201612903225806,0.3333333333333333,0.27907579219139866,0.22,0.6875,0.7483870967741936,0.2582843655569193
0.4327485380116959,0.6439516129032258,0.22399999999999998,0.15877364771370917,0.12844036697247707,0.875,0.3870967741935484,0.19004905913117068
0.6023391812865497,0.6886936592818946,0.2608695652173913,0.1789657601763757,0.16,0.7058823529411765,0.5909090909090909,0.2280543985992354
0.6374269005847953,0.635483870967742,0.225,0.12496819952742505,0.140625,0.5625,0.6451612903225806,0.29307241351750907
0.6491228070175439,0.7334677419354839,0.3023255813953489,0.2634146743968417,0.18571428571428572,0.8125,0.632258064516129,0.305572085881086
0.5906432748538012,0.6221774193548388,0.23913043478260868,0.15715463927342804,0.14473684210526316,0.6875,0.5806451612903226,0.2025385853965891
0.6842105263157895,0.6705645161290322,0.2702702702702703,0.19396693091229955,0.1724137931034483,0.625,0.6903225806451613,0.25822154210699
0.7485380116959064,0.7887700534759359,0.3582089552238806,0.30202435062408367,0.24,0.7058823529411765,0.7532467532467533,0.31634416325034254
0.8070175438596491,0.764516129032258,0.3529411764705882,0.2849399705176345,0.2571428571428571,0.5625,0.832258064516129,0.39450405856335063
0.6140350877192983,0.6806451612903227,0.26666666666666666,0.20572740961290287,0.16216216216216217,0.75,0.6,0.23961949204349103
