ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.631578947368421,0.7225806451612903,0.29213483146067415,0.2504679442832473,0.1780821917808219,0.8125,0.6129032258064516,0.13960742994819345
0.8421052631578947,0.5693548387096774,0.22857142857142856,0.1419904585617662,0.21052631578947367,0.25,0.9032258064516129,0.3729127602585746
0.847953216374269,0.6931451612903226,0.380952380952381,0.3113439513547331,0.3076923076923077,0.5,0.8838709677419355,0.2589850466153867
0.7660818713450293,0.7616935483870967,0.3333333333333333,0.2702364590183203,0.22727272727272727,0.625,0.7806451612903226,0.2485461366312592
0.695906432748538,0.6902215431627197,0.2777777777777778,0.1896297803666461,0.18181818181818182,0.5882352941176471,0.7077922077922078,0.24926590319223468
0.8421052631578947,0.7685483870967743,0.37209302325581395,0.30143028224410934,0.2962962962962963,0.5,0.8774193548387097,0.2871945175408576
0.5614035087719298,0.5802419354838709,0.2105263157894737,0.10505133092613259,0.12658227848101267,0.625,0.5548387096774193,0.15878811064246728
0.6257309941520468,0.7197580645161291,0.2558139534883721,0.18173940817406756,0.15714285714285714,0.6875,0.6193548387096774,0.10802048583537996
0.672514619883041,0.6778225806451612,0.2631578947368421,0.18454331104921642,0.16666666666666666,0.625,0.6774193548387096,0.2285014159095016
0.7192982456140351,0.6302521008403361,0.27272727272727276,0.17846042568944578,0.1836734693877551,0.5294117647058824,0.7402597402597403,0.1952037877693394
0.631578947368421,0.5939516129032258,0.20253164556962025,0.08763841367493648,0.12698412698412698,0.5,0.6451612903225806,0.17596210357982356
0.8128654970760234,0.6427419354838709,0.2727272727272727,0.18342349468441307,0.21428571428571427,0.375,0.8580645161290322,0.2950018549874358
0.7485380116959064,0.6923387096774194,0.2711864406779661,0.18405340641809248,0.18604651162790697,0.5,0.7741935483870968,0.2736874038663231
0.5672514619883041,0.6423387096774194,0.2291666666666667,0.14144348292553333,0.1375,0.6875,0.5548387096774193,0.19815015158021598
0.6491228070175439,0.6153552330022918,0.25,0.1514027921995849,0.15873015873015872,0.5882352941176471,0.6558441558441559,0.20189172847705586
0.5730994152046783,0.6625,0.23157894736842105,0.14532885915117444,0.13924050632911392,0.6875,0.5612903225806452,0.17040975574452286
0.6257309941520468,0.7108870967741936,0.27272727272727276,0.2140586703908568,0.16666666666666666,0.75,0.6129032258064516,0.16104103160411065
0.7777777777777778,0.6282258064516129,0.2692307692307693,0.17887416734099837,0.19444444444444445,0.4375,0.8129032258064516,0.19961709619427945
0.5380116959064327,0.665725806451613,0.2476190476190476,0.18781012830767685,0.14606741573033707,0.8125,0.5096774193548387,0.10917738211698373
0.8654970760233918,0.7593582887700535,0.4390243902439025,0.37214612016819437,0.375,0.5294117647058824,0.9025974025974026,0.27674509734641517
0.7777777777777778,0.7415322580645163,0.3214285714285714,0.24938378253680896,0.225,0.5625,0.8,0.25757425628048347
0.5672514619883041,0.6810483870967742,0.24489795918367344,0.17394179592951298,0.14634146341463414,0.75,0.5483870967741935,0.14596215906368248
