ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.783625730994152,0.802016129032258,0.3934426229508197,0.3552113669456163,0.26666666666666666,0.75,0.7870967741935484,0.20652235471535918
0.6666666666666666,0.625,0.24000000000000002,0.14697927748441766,0.15254237288135594,0.5625,0.6774193548387096,0.196499795443948
0.7192982456140351,0.7205645161290323,0.29411764705882354,0.2241266619526462,0.19230769230769232,0.625,0.7290322580645161,0.21970803837527864
0.8654970760233918,0.7157258064516129,0.37837837837837834,0.30805058235673344,0.3333333333333333,0.4375,0.9096774193548387,0.4213878834322647
0.5614035087719298,0.7368220015278839,0.27184466019417475,0.21304551835183277,0.16279069767441862,0.8235294117647058,0.5324675324675324,0.1305720508410934
0.7309941520467836,0.6810483870967742,0.28125,0.20149086589750387,0.1875,0.5625,0.7483870967741936,0.2310748996501092
0.8888888888888888,0.6225806451612903,0.2962962962962963,0.24315406698892605,0.36363636363636365,0.25,0.9548387096774194,0.8516936940086269
0.7602339181286549,0.8189516129032258,0.3692307692307692,0.32931799133447054,0.24489795918367346,0.75,0.7612903225806451,0.1732716695680198
0.695906432748538,0.7471774193548387,0.2972972972972973,0.23638169457726532,0.1896551724137931,0.6875,0.6967741935483871,0.16312294676241793
0.6140350877192983,0.6978609625668449,0.2826086956521739,0.21835204716499892,0.17333333333333334,0.7647058823529411,0.5974025974025974,0.13983950924489394
0.6491228070175439,0.6157258064516129,0.25,0.1664624949044924,0.15625,0.625,0.6516129032258065,0.1795643302802024
0.7777777777777778,0.7483870967741936,0.3448275862068965,0.2831731114326957,0.23809523809523808,0.625,0.7935483870967742,0.24141559340280294
0.7309941520467836,0.7528225806451613,0.30303030303030304,0.23492966780219499,0.2,0.625,0.7419354838709677,0.19773264006466196
0.49707602339181284,0.6379032258064516,0.2456140350877193,0.1961009686994903,0.14285714285714285,0.875,0.45806451612903226,0.09938056500299419
0.9005847953216374,0.70244461420932,0.41379310344827586,0.3677882168437191,0.5,0.35294117647058826,0.961038961038961,0.6774986289810412
0.6432748538011696,0.669758064516129,0.26506024096385544,0.1946115493551247,0.16417910447761194,0.6875,0.6387096774193548,0.1607609266938619
0.6900584795321637,0.7536290322580645,0.3116883116883117,0.26376986121540125,0.19672131147540983,0.75,0.6838709677419355,0.14884514745605257
0.7192982456140351,0.6197580645161291,0.25,0.15680223027043103,0.16666666666666666,0.5,0.7419354838709677,0.1865810159215041
0.6608187134502924,0.6806451612903226,0.275,0.20795679028155972,0.171875,0.6875,0.6580645161290323,0.1489027727240154
0.6666666666666666,0.7883880825057296,0.3132530120481927,0.2584853182449572,0.19696969696969696,0.7647058823529411,0.6558441558441559,0.14833060356723154
0.5906432748538012,0.7745967741935484,0.27083333333333337,0.22193212046385677,0.1625,0.8125,0.567741935483871,0.1217279845581819
0.7076023391812866,0.6995967741935484,0.2857142857142857,0.21372469788187348,0.18518518518518517,0.625,0.7161290322580646,0.2052689387510234
0.8187134502923976,0.6705645161290321,0.3404255319148936,0.2657943713419727,0.25806451612903225,0.5,0.8516129032258064,0.3692609568277588
