ACC,AUC,F-1,MCC,Prec,Sens,Spec,Thres
0.5847953216374269,0.7495967741935484,0.2828282828282829,0.25046726992118173,0.1686746987951807,0.875,0.5548387096774193,0.19089755479661558
0.24561403508771928,0.5600806451612903,0.18867924528301883,0.08790364710654398,0.1048951048951049,0.9375,0.17419354838709677,0.08923248722131777
0.8947368421052632,0.6814516129032258,0.4375,0.37943548387096776,0.4375,0.4375,0.9419354838709677,0.4258017441748923
0.5263157894736842,0.7596774193548387,0.2568807339449541,0.2136060659925184,0.15053763440860216,0.875,0.49032258064516127,0.19547749477150686
0.7076023391812866,0.754392666157372,0.3421052631578947,0.2933188626974661,0.22033898305084745,0.7647058823529411,0.7012987012987013,0.2493513539815958
0.7485380116959064,0.6923387096774193,0.2950819672131148,0.2184069891354803,0.2,0.5625,0.7677419354838709,0.3030122864752209
0.5964912280701754,0.644758064516129,0.2247191011235955,0.1286764225606825,0.136986301369863,0.625,0.5935483870967742,0.19368601328594492
0.8128654970760234,0.7274193548387098,0.3043478260869565,0.22137222571911608,0.23333333333333334,0.4375,0.8516129032258064,0.27958120592928054
0.7309941520467836,0.7028225806451613,0.28125,0.20149086589750387,0.1875,0.5625,0.7483870967741936,0.2843316173410589
0.4327485380116959,0.6783804430863254,0.23622047244094488,0.16582069207460648,0.13636363636363635,0.8823529411764706,0.38311688311688313,0.14506765446303244
0.8304093567251462,0.6080645161290322,0.2564102564102564,0.1676132492350506,0.21739130434782608,0.3125,0.8838709677419355,0.41275142172339296
0.7777777777777778,0.6620967741935484,0.2692307692307693,0.17887416734099837,0.19444444444444445,0.4375,0.8129032258064516,0.34477283942677783
0.8771929824561403,0.6995967741935484,0.3636363636363636,0.29591071022611876,0.35294117647058826,0.375,0.9290322580645162,0.38708710914263017
0.3333333333333333,0.5641129032258065,0.19718309859154926,0.10080322575483706,0.1111111111111111,0.875,0.27741935483870966,0.14284538908096403
0.8011695906432749,0.6363636363636364,0.29166666666666663,0.1987673816563097,0.22580645161290322,0.4117647058823529,0.8441558441558441,0.3347352020021441
0.6374269005847953,0.6262096774193548,0.225,0.12496819952742505,0.140625,0.5625,0.6451612903225806,0.25022311901161964
0.7660818713450293,0.7233870967741935,0.31034482758620685,0.2365232057920493,0.21428571428571427,0.5625,0.7870967741935484,0.2610912699538963
0.8128654970760234,0.6322580645161291,0.2727272727272727,0.18342349468441307,0.21428571428571427,0.375,0.8580645161290322,0.30328921319469665
0.5789473684210527,0.6233870967741935,0.2340425531914894,0.14924132425305095,0.14102564102564102,0.6875,0.567741935483871,0.18198880502369938
0.8011695906432749,0.7941176470588235,0.3928571428571429,0.3317746487618495,0.28205128205128205,0.6470588235294118,0.8181818181818182,0.30112338097407537
0.7251461988304093,0.7487903225806453,0.29850746268656714,0.2294753111035523,0.19607843137254902,0.625,0.7354838709677419,0.2654748652217161
0.6257309941520468,0.6411290322580645,0.2380952380952381,0.14924214266689198,0.14705882352941177,0.625,0.6258064516129033,0.22047445173788788
0.8304093567251462,0.7080645161290322,0.35555555555555557,0.28287816031051394,0.27586206896551724,0.5,0.864516129032258,0.3388679136422899
0.5789473684210527,0.6689516129032258,0.2340425531914894,0.14924132425305095,0.14102564102564102,0.6875,0.567741935483871,0.2225931891238717
0.4444444444444444,0.6558441558441559,0.24000000000000005,0.17272712912910393,0.1388888888888889,0.8823529411764706,0.3961038961038961,0.16541383569246515
0.7426900584795322,0.7915322580645161,0.3529411764705882,0.3114288469045881,0.23076923076923078,0.75,0.7419354838709677,0.2645791132233504
0.7134502923976608,0.6733870967741936,0.2898550724637681,0.2188781891307852,0.18867924528301888,0.625,0.7225806451612903,0.253177421165225
0.783625730994152,0.7387096774193549,0.3508771929824561,0.28990196958624004,0.24390243902439024,0.625,0.8,0.3448707005392182
0.8011695906432749,0.5370967741935484,0.22727272727272727,0.12915806632622168,0.17857142857142858,0.3125,0.8516129032258064,0.36657464355201774
0.5964912280701754,0.6417112299465241,0.22471910112359547,0.11250390645346228,0.1388888888888889,0.5882352941176471,0.5974025974025974,0.1922500799893835
0.7134502923976608,0.7903225806451613,0.3287671232876712,0.2839809171235324,0.21052631578947367,0.75,0.7096774193548387,0.27531180522856585
0.6374269005847953,0.621774193548387,0.225,0.12496819952742505,0.140625,0.5625,0.6451612903225806,0.21886608667547774
0.8713450292397661,0.6991935483870967,0.35294117647058826,0.2823895058550827,0.3333333333333333,0.375,0.9225806451612903,0.41819475543286677
0.7543859649122807,0.6338709677419355,0.24999999999999994,0.15451253267297282,0.175,0.4375,0.7870967741935484,0.28989825911682515
0.6198830409356725,0.5989304812834224,0.23529411764705882,0.12937545045503585,0.14705882352941177,0.5882352941176471,0.6233766233766234,0.21441641587126278
0.7485380116959064,0.7129032258064516,0.31746031746031744,0.2519880217682248,0.2127659574468085,0.625,0.7612903225806451,0.26044042197986683
0.6842105263157895,0.6629032258064516,0.2702702702702703,0.19396693091229955,0.1724137931034483,0.625,0.6903225806451613,0.24744822358570942
0.8362573099415205,0.7258064516129032,0.3913043478260869,0.3269639986562677,0.3,0.5625,0.864516129032258,0.29155810724750786
0.6198830409356725,0.7129032258064516,0.2696629213483146,0.2098707703757257,0.1643835616438356,0.75,0.6064516129032258,0.22545639314953217
0.5730994152046783,0.7047364400305577,0.24742268041237112,0.15850960498718691,0.15,0.7058823529411765,0.5584415584415584,0.2236534709306665
0.6491228070175439,0.6983870967741935,0.2682926829268293,0.19900385564659792,0.16666666666666666,0.6875,0.6451612903225806,0.21706011715361884
0.4152046783625731,0.6588709677419355,0.21875,0.14870844545482256,0.125,0.875,0.36774193548387096,0.16735259418805623
0.8245614035087719,0.7008064516129032,0.375,0.30921618229806025,0.28125,0.5625,0.8516129032258064,0.2894556716099284
0.4853801169590643,0.7080645161290322,0.24137931034482757,0.18921932445907994,0.14,0.875,0.44516129032258067,0.18588261233126593
0.783625730994152,0.6627196333078685,0.2745098039215686,0.17725809834709097,0.20588235294117646,0.4117647058823529,0.8246753246753247,0.3122372524829991
0.7076023391812866,0.7306451612903225,0.3055555555555555,0.24647192464324863,0.19642857142857142,0.6875,0.7096774193548387,0.2543629939514363
0.6198830409356725,0.7298387096774194,0.2528735632183908,0.17754206136273873,0.15492957746478872,0.6875,0.6129032258064516,0.22544762361350956
0.7076023391812866,0.7169354838709677,0.3055555555555555,0.24647192464324863,0.19642857142857142,0.6875,0.7096774193548387,0.24262742360351425
0.49707602339181284,0.6096774193548387,0.20370370370370372,0.09633631019907674,0.11956521739130435,0.6875,0.4774193548387097,0.16014012167426223
0.7719298245614035,0.6355996944232238,0.2641509433962264,0.1640034221757515,0.19444444444444445,0.4117647058823529,0.8116883116883117,0.32797903372764287
